ID,Income.Group
46802,<=50K
46803,<=50K
46804,>50K
46805,<=50K
46806,<=50K
46807,<=50K
46808,<=50K
46809,<=50K
46810,<=50K
46811,<=50K
46812,<=50K
46813,<=50K
46814,<=50K
46815,<=50K
46816,<=50K
46817,>50K
46818,<=50K
46819,<=50K
46820,<=50K
46821,>50K
46822,<=50K
46823,<=50K
46824,>50K
46825,<=50K
46826,<=50K
46827,<=50K
46828,<=50K
46829,>50K
46830,<=50K
46831,>50K
46832,<=50K
46833,<=50K
46834,<=50K
46835,<=50K
46836,<=50K
46837,<=50K
46838,<=50K
46839,<=50K
46840,<=50K
46841,<=50K
46842,<=50K
46843,<=50K
46844,<=50K
46845,<=50K
46846,<=50K
46847,<=50K
46848,<=50K
46849,<=50K
46850,<=50K
46851,<=50K
46852,>50K
46853,<=50K
46854,<=50K
46855,<=50K
46856,<=50K
46857,<=50K
46858,<=50K
46859,<=50K
46860,<=50K
46861,<=50K
46862,>50K
46863,<=50K
46864,>50K
46865,<=50K
46866,<=50K
46867,>50K
46868,>50K
46869,<=50K
46870,<=50K
46871,>50K
46872,<=50K
46873,<=50K
46874,<=50K
46875,<=50K
46876,<=50K
46877,<=50K
46878,>50K
46879,<=50K
46880,<=50K
46881,<=50K
46882,>50K
46883,>50K
46884,<=50K
46885,<=50K
46886,>50K
46887,<=50K
46888,>50K
46889,<=50K
46890,<=50K
46891,<=50K
46892,<=50K
46893,>50K
46894,<=50K
46895,<=50K
46896,<=50K
46897,<=50K
46898,>50K
46899,>50K
46900,<=50K
46901,<=50K
46902,<=50K
46903,<=50K
46904,<=50K
46905,<=50K
46906,<=50K
46907,>50K
46908,>50K
46909,<=50K
46910,>50K
46911,<=50K
46912,<=50K
46913,<=50K
46914,<=50K
46915,<=50K
46916,<=50K
46917,<=50K
46918,<=50K
46919,>50K
46920,<=50K
46921,<=50K
46922,<=50K
46923,<=50K
46924,<=50K
46925,>50K
46926,<=50K
46927,<=50K
46928,<=50K
46929,<=50K
46930,<=50K
46931,<=50K
46932,<=50K
46933,<=50K
46934,<=50K
46935,<=50K
46936,>50K
46937,>50K
46938,>50K
46939,<=50K
46940,<=50K
46941,<=50K
46942,<=50K
46943,<=50K
46944,<=50K
46945,>50K
46946,<=50K
46947,<=50K
46948,<=50K
46949,<=50K
46950,<=50K
46951,<=50K
46952,<=50K
46953,<=50K
46954,<=50K
46955,<=50K
46956,<=50K
46957,<=50K
46958,<=50K
46959,>50K
46960,<=50K
46961,<=50K
46962,<=50K
46963,<=50K
46964,<=50K
46965,<=50K
46966,<=50K
46967,>50K
46968,<=50K
46969,<=50K
46970,<=50K
46971,<=50K
46972,<=50K
46973,>50K
46974,<=50K
46975,>50K
46976,<=50K
46977,>50K
46978,>50K
46979,<=50K
46980,<=50K
46981,<=50K
46982,<=50K
46983,<=50K
46984,<=50K
46985,<=50K
46986,<=50K
46987,<=50K
46988,<=50K
46989,>50K
46990,<=50K
46991,<=50K
46992,<=50K
46993,<=50K
46994,<=50K
46995,<=50K
46996,<=50K
46997,<=50K
46998,<=50K
46999,<=50K
47000,<=50K
47001,>50K
47002,<=50K
47003,>50K
47004,>50K
47005,<=50K
47006,>50K
47007,<=50K
47008,>50K
47009,<=50K
47010,<=50K
47011,<=50K
47012,>50K
47013,<=50K
47014,>50K
47015,>50K
47016,<=50K
47017,<=50K
47018,<=50K
47019,<=50K
47020,<=50K
47021,<=50K
47022,>50K
47023,<=50K
47024,<=50K
47025,<=50K
47026,<=50K
47027,<=50K
47028,<=50K
47029,<=50K
47030,<=50K
47031,>50K
47032,<=50K
47033,<=50K
47034,<=50K
47035,<=50K
47036,<=50K
47037,<=50K
47038,<=50K
47039,>50K
47040,>50K
47041,<=50K
47042,<=50K
47043,>50K
47044,<=50K
47045,<=50K
47046,<=50K
47047,<=50K
47048,<=50K
47049,<=50K
47050,<=50K
47051,<=50K
47052,<=50K
47053,<=50K
47054,<=50K
47055,<=50K
47056,<=50K
47057,<=50K
47058,<=50K
47059,<=50K
47060,>50K
47061,<=50K
47062,<=50K
47063,>50K
47064,<=50K
47065,<=50K
47066,<=50K
47067,<=50K
47068,<=50K
47069,<=50K
47070,<=50K
47071,<=50K
47072,<=50K
47073,<=50K
47074,>50K
47075,>50K
47076,<=50K
47077,>50K
47078,<=50K
47079,<=50K
47080,>50K
47081,<=50K
47082,>50K
47083,>50K
47084,<=50K
47085,<=50K
47086,<=50K
47087,<=50K
47088,<=50K
47089,<=50K
47090,<=50K
47091,<=50K
47092,<=50K
47093,<=50K
47094,<=50K
47095,<=50K
47096,>50K
47097,<=50K
47098,<=50K
47099,<=50K
47100,<=50K
47101,<=50K
47102,>50K
47103,<=50K
47104,<=50K
47105,<=50K
47106,<=50K
47107,<=50K
47108,<=50K
47109,<=50K
47110,<=50K
47111,<=50K
47112,<=50K
47113,<=50K
47114,<=50K
47115,<=50K
47116,<=50K
47117,<=50K
47118,<=50K
47119,<=50K
47120,<=50K
47121,>50K
47122,<=50K
47123,<=50K
47124,<=50K
47125,<=50K
47126,<=50K
47127,<=50K
47128,<=50K
47129,>50K
47130,<=50K
47131,>50K
47132,<=50K
47133,<=50K
47134,>50K
47135,<=50K
47136,<=50K
47137,<=50K
47138,<=50K
47139,<=50K
47140,<=50K
47141,<=50K
47142,<=50K
47143,>50K
47144,<=50K
47145,<=50K
47146,<=50K
47147,<=50K
47148,<=50K
47149,>50K
47150,<=50K
47151,<=50K
47152,>50K
47153,<=50K
47154,>50K
47155,<=50K
47156,<=50K
47157,<=50K
47158,<=50K
47159,<=50K
47160,<=50K
47161,<=50K
47162,<=50K
47163,<=50K
47164,<=50K
47165,<=50K
47166,>50K
47167,<=50K
47168,>50K
47169,>50K
47170,<=50K
47171,<=50K
47172,>50K
47173,<=50K
47174,<=50K
47175,<=50K
47176,<=50K
47177,<=50K
47178,<=50K
47179,<=50K
47180,<=50K
47181,<=50K
47182,<=50K
47183,<=50K
47184,<=50K
47185,<=50K
47186,>50K
47187,<=50K
47188,<=50K
47189,<=50K
47190,<=50K
47191,<=50K
47192,<=50K
47193,<=50K
47194,<=50K
47195,<=50K
47196,<=50K
47197,<=50K
47198,>50K
47199,<=50K
47200,<=50K
47201,<=50K
47202,>50K
47203,<=50K
47204,<=50K
47205,>50K
47206,<=50K
47207,<=50K
47208,<=50K
47209,>50K
47210,<=50K
47211,>50K
47212,<=50K
47213,<=50K
47214,<=50K
47215,<=50K
47216,<=50K
47217,<=50K
47218,<=50K
47219,>50K
47220,<=50K
47221,<=50K
47222,>50K
47223,<=50K
47224,>50K
47225,<=50K
47226,<=50K
47227,<=50K
47228,<=50K
47229,<=50K
47230,<=50K
47231,<=50K
47232,<=50K
47233,<=50K
47234,>50K
47235,<=50K
47236,<=50K
47237,<=50K
47238,<=50K
47239,<=50K
47240,>50K
47241,<=50K
47242,<=50K
47243,<=50K
47244,<=50K
47245,<=50K
47246,<=50K
47247,<=50K
47248,<=50K
47249,<=50K
47250,>50K
47251,<=50K
47252,>50K
47253,>50K
47254,<=50K
47255,<=50K
47256,<=50K
47257,<=50K
47258,<=50K
47259,<=50K
47260,<=50K
47261,<=50K
47262,<=50K
47263,<=50K
47264,<=50K
47265,<=50K
47266,<=50K
47267,<=50K
47268,<=50K
47269,<=50K
47270,>50K
47271,<=50K
47272,<=50K
47273,<=50K
47274,<=50K
47275,<=50K
47276,<=50K
47277,<=50K
47278,<=50K
47279,<=50K
47280,<=50K
47281,<=50K
47282,>50K
47283,<=50K
47284,<=50K
47285,<=50K
47286,<=50K
47287,<=50K
47288,<=50K
47289,>50K
47290,<=50K
47291,<=50K
47292,<=50K
47293,<=50K
47294,<=50K
47295,<=50K
47296,>50K
47297,<=50K
47298,>50K
47299,<=50K
47300,<=50K
47301,<=50K
47302,<=50K
47303,<=50K
47304,<=50K
47305,<=50K
47306,<=50K
47307,<=50K
47308,<=50K
47309,<=50K
47310,>50K
47311,<=50K
47312,<=50K
47313,<=50K
47314,<=50K
47315,>50K
47316,<=50K
47317,>50K
47318,<=50K
47319,<=50K
47320,<=50K
47321,<=50K
47322,<=50K
47323,<=50K
47324,<=50K
47325,<=50K
47326,<=50K
47327,<=50K
47328,>50K
47329,<=50K
47330,<=50K
47331,<=50K
47332,<=50K
47333,<=50K
47334,<=50K
47335,<=50K
47336,<=50K
47337,>50K
47338,<=50K
47339,<=50K
47340,<=50K
47341,<=50K
47342,<=50K
47343,<=50K
47344,<=50K
47345,>50K
47346,<=50K
47347,<=50K
47348,<=50K
47349,<=50K
47350,<=50K
47351,<=50K
47352,<=50K
47353,<=50K
47354,<=50K
47355,<=50K
47356,<=50K
47357,<=50K
47358,<=50K
47359,>50K
47360,<=50K
47361,<=50K
47362,<=50K
47363,>50K
47364,<=50K
47365,<=50K
47366,<=50K
47367,<=50K
47368,<=50K
47369,<=50K
47370,<=50K
47371,>50K
47372,<=50K
47373,<=50K
47374,<=50K
47375,<=50K
47376,<=50K
47377,<=50K
47378,<=50K
47379,>50K
47380,>50K
47381,<=50K
47382,<=50K
47383,<=50K
47384,<=50K
47385,<=50K
47386,<=50K
47387,<=50K
47388,<=50K
47389,<=50K
47390,<=50K
47391,<=50K
47392,>50K
47393,<=50K
47394,>50K
47395,<=50K
47396,<=50K
47397,>50K
47398,<=50K
47399,<=50K
47400,<=50K
47401,>50K
47402,<=50K
47403,>50K
47404,<=50K
47405,<=50K
47406,<=50K
47407,<=50K
47408,<=50K
47409,<=50K
47410,>50K
47411,<=50K
47412,<=50K
47413,<=50K
47414,<=50K
47415,<=50K
47416,<=50K
47417,<=50K
47418,<=50K
47419,<=50K
47420,<=50K
47421,<=50K
47422,<=50K
47423,<=50K
47424,<=50K
47425,<=50K
47426,>50K
47427,<=50K
47428,<=50K
47429,<=50K
47430,<=50K
47431,>50K
47432,<=50K
47433,<=50K
47434,<=50K
47435,<=50K
47436,<=50K
47437,<=50K
47438,<=50K
47439,<=50K
47440,<=50K
47441,<=50K
47442,<=50K
47443,<=50K
47444,<=50K
47445,<=50K
47446,<=50K
47447,<=50K
47448,<=50K
47449,<=50K
47450,<=50K
47451,<=50K
47452,>50K
47453,>50K
47454,<=50K
47455,<=50K
47456,>50K
47457,>50K
47458,<=50K
47459,<=50K
47460,<=50K
47461,>50K
47462,<=50K
47463,<=50K
47464,<=50K
47465,<=50K
47466,<=50K
47467,>50K
47468,<=50K
47469,>50K
47470,<=50K
47471,<=50K
47472,<=50K
47473,<=50K
47474,<=50K
47475,<=50K
47476,<=50K
47477,<=50K
47478,<=50K
47479,<=50K
47480,<=50K
47481,<=50K
47482,<=50K
47483,<=50K
47484,<=50K
47485,<=50K
47486,<=50K
47487,>50K
47488,<=50K
47489,<=50K
47490,<=50K
47491,<=50K
47492,<=50K
47493,<=50K
47494,<=50K
47495,<=50K
47496,<=50K
47497,>50K
47498,<=50K
47499,<=50K
47500,<=50K
47501,<=50K
47502,<=50K
47503,<=50K
47504,<=50K
47505,<=50K
47506,<=50K
47507,<=50K
47508,>50K
47509,<=50K
47510,<=50K
47511,<=50K
47512,>50K
47513,<=50K
47514,<=50K
47515,<=50K
47516,<=50K
47517,<=50K
47518,<=50K
47519,<=50K
47520,<=50K
47521,<=50K
47522,<=50K
47523,<=50K
47524,<=50K
47525,<=50K
47526,<=50K
47527,<=50K
47528,<=50K
47529,<=50K
47530,>50K
47531,>50K
47532,>50K
47533,<=50K
47534,<=50K
47535,<=50K
47536,<=50K
47537,<=50K
47538,<=50K
47539,<=50K
47540,>50K
47541,<=50K
47542,<=50K
47543,>50K
47544,>50K
47545,<=50K
47546,>50K
47547,<=50K
47548,<=50K
47549,>50K
47550,<=50K
47551,<=50K
47552,<=50K
47553,<=50K
47554,<=50K
47555,<=50K
47556,<=50K
47557,<=50K
47558,<=50K
47559,<=50K
47560,<=50K
47561,>50K
47562,<=50K
47563,>50K
47564,<=50K
47565,<=50K
47566,<=50K
47567,>50K
47568,<=50K
47569,<=50K
47570,<=50K
47571,>50K
47572,<=50K
47573,<=50K
47574,<=50K
47575,<=50K
47576,>50K
47577,>50K
47578,<=50K
47579,<=50K
47580,>50K
47581,<=50K
47582,<=50K
47583,>50K
47584,<=50K
47585,<=50K
47586,<=50K
47587,>50K
47588,<=50K
47589,<=50K
47590,<=50K
47591,<=50K
47592,<=50K
47593,<=50K
47594,<=50K
47595,<=50K
47596,<=50K
47597,<=50K
47598,<=50K
47599,<=50K
47600,<=50K
47601,<=50K
47602,<=50K
47603,>50K
47604,<=50K
47605,<=50K
47606,>50K
47607,<=50K
47608,>50K
47609,<=50K
47610,<=50K
47611,<=50K
47612,<=50K
47613,>50K
47614,<=50K
47615,<=50K
47616,<=50K
47617,<=50K
47618,<=50K
47619,<=50K
47620,<=50K
47621,<=50K
47622,>50K
47623,<=50K
47624,<=50K
47625,<=50K
47626,<=50K
47627,<=50K
47628,<=50K
47629,<=50K
47630,<=50K
47631,<=50K
47632,<=50K
47633,<=50K
47634,>50K
47635,>50K
47636,<=50K
47637,<=50K
47638,<=50K
47639,<=50K
47640,<=50K
47641,<=50K
47642,<=50K
47643,<=50K
47644,<=50K
47645,>50K
47646,<=50K
47647,<=50K
47648,<=50K
47649,<=50K
47650,<=50K
47651,>50K
47652,>50K
47653,<=50K
47654,<=50K
47655,<=50K
47656,<=50K
47657,<=50K
47658,<=50K
47659,<=50K
47660,>50K
47661,>50K
47662,<=50K
47663,>50K
47664,<=50K
47665,>50K
47666,<=50K
47667,>50K
47668,<=50K
47669,<=50K
47670,>50K
47671,<=50K
47672,<=50K
47673,<=50K
47674,<=50K
47675,<=50K
47676,<=50K
47677,<=50K
47678,<=50K
47679,<=50K
47680,<=50K
47681,<=50K
47682,<=50K
47683,>50K
47684,<=50K
47685,>50K
47686,<=50K
47687,>50K
47688,>50K
47689,<=50K
47690,<=50K
47691,<=50K
47692,<=50K
47693,<=50K
47694,<=50K
47695,<=50K
47696,<=50K
47697,<=50K
47698,<=50K
47699,<=50K
47700,<=50K
47701,<=50K
47702,<=50K
47703,<=50K
47704,>50K
47705,<=50K
47706,<=50K
47707,>50K
47708,<=50K
47709,<=50K
47710,>50K
47711,<=50K
47712,<=50K
47713,>50K
47714,<=50K
47715,<=50K
47716,>50K
47717,<=50K
47718,<=50K
47719,>50K
47720,<=50K
47721,<=50K
47722,<=50K
47723,<=50K
47724,>50K
47725,<=50K
47726,<=50K
47727,<=50K
47728,<=50K
47729,<=50K
47730,<=50K
47731,<=50K
47732,<=50K
47733,<=50K
47734,>50K
47735,<=50K
47736,<=50K
47737,<=50K
47738,>50K
47739,<=50K
47740,>50K
47741,<=50K
47742,<=50K
47743,<=50K
47744,<=50K
47745,<=50K
47746,<=50K
47747,>50K
47748,<=50K
47749,<=50K
47750,<=50K
47751,<=50K
47752,>50K
47753,<=50K
47754,<=50K
47755,<=50K
47756,<=50K
47757,<=50K
47758,<=50K
47759,<=50K
47760,<=50K
47761,>50K
47762,<=50K
47763,<=50K
47764,<=50K
47765,<=50K
47766,<=50K
47767,<=50K
47768,>50K
47769,<=50K
47770,<=50K
47771,<=50K
47772,<=50K
47773,<=50K
47774,>50K
47775,<=50K
47776,>50K
47777,<=50K
47778,<=50K
47779,<=50K
47780,<=50K
47781,>50K
47782,<=50K
47783,<=50K
47784,<=50K
47785,<=50K
47786,>50K
47787,<=50K
47788,<=50K
47789,>50K
47790,<=50K
47791,<=50K
47792,<=50K
47793,<=50K
47794,<=50K
47795,>50K
47796,<=50K
47797,<=50K
47798,>50K
47799,<=50K
47800,<=50K
47801,<=50K
47802,<=50K
47803,<=50K
47804,<=50K
47805,<=50K
47806,<=50K
47807,<=50K
47808,<=50K
47809,<=50K
47810,<=50K
47811,<=50K
47812,>50K
47813,<=50K
47814,<=50K
47815,<=50K
47816,<=50K
47817,<=50K
47818,<=50K
47819,<=50K
47820,<=50K
47821,<=50K
47822,<=50K
47823,<=50K
47824,>50K
47825,>50K
47826,>50K
47827,<=50K
47828,<=50K
47829,>50K
47830,<=50K
47831,<=50K
47832,<=50K
47833,<=50K
47834,<=50K
47835,<=50K
47836,<=50K
47837,<=50K
47838,<=50K
47839,<=50K
47840,>50K
47841,<=50K
47842,<=50K
47843,<=50K
47844,<=50K
47845,<=50K
47846,<=50K
47847,<=50K
47848,<=50K
47849,<=50K
47850,>50K
47851,>50K
47852,<=50K
47853,>50K
47854,<=50K
47855,<=50K
47856,<=50K
47857,<=50K
47858,<=50K
47859,>50K
47860,<=50K
47861,<=50K
47862,<=50K
47863,<=50K
47864,>50K
47865,<=50K
47866,<=50K
47867,<=50K
47868,<=50K
47869,<=50K
47870,>50K
47871,<=50K
47872,<=50K
47873,<=50K
47874,<=50K
47875,<=50K
47876,<=50K
47877,<=50K
47878,<=50K
47879,<=50K
47880,<=50K
47881,<=50K
47882,>50K
47883,<=50K
47884,<=50K
47885,<=50K
47886,<=50K
47887,<=50K
47888,>50K
47889,>50K
47890,<=50K
47891,<=50K
47892,<=50K
47893,<=50K
47894,<=50K
47895,<=50K
47896,<=50K
47897,<=50K
47898,<=50K
47899,<=50K
47900,<=50K
47901,>50K
47902,<=50K
47903,<=50K
47904,<=50K
47905,<=50K
47906,<=50K
47907,<=50K
47908,<=50K
47909,<=50K
47910,>50K
47911,<=50K
47912,<=50K
47913,<=50K
47914,<=50K
47915,<=50K
47916,<=50K
47917,<=50K
47918,<=50K
47919,<=50K
47920,<=50K
47921,<=50K
47922,<=50K
47923,<=50K
47924,>50K
47925,<=50K
47926,<=50K
47927,<=50K
47928,>50K
47929,<=50K
47930,<=50K
47931,<=50K
47932,<=50K
47933,<=50K
47934,<=50K
47935,<=50K
47936,<=50K
47937,<=50K
47938,<=50K
47939,<=50K
47940,<=50K
47941,>50K
47942,<=50K
47943,>50K
47944,<=50K
47945,<=50K
47946,>50K
47947,<=50K
47948,<=50K
47949,<=50K
47950,<=50K
47951,<=50K
47952,<=50K
47953,>50K
47954,>50K
47955,<=50K
47956,<=50K
47957,<=50K
47958,<=50K
47959,<=50K
47960,>50K
47961,<=50K
47962,<=50K
47963,<=50K
47964,<=50K
47965,<=50K
47966,<=50K
47967,<=50K
47968,<=50K
47969,<=50K
47970,<=50K
47971,<=50K
47972,<=50K
47973,<=50K
47974,<=50K
47975,<=50K
47976,<=50K
47977,<=50K
47978,<=50K
47979,>50K
47980,<=50K
47981,<=50K
47982,>50K
47983,<=50K
47984,<=50K
47985,>50K
47986,<=50K
47987,<=50K
47988,>50K
47989,<=50K
47990,>50K
47991,<=50K
47992,<=50K
47993,<=50K
47994,<=50K
47995,<=50K
47996,<=50K
47997,<=50K
47998,<=50K
47999,<=50K
48000,<=50K
48001,<=50K
48002,<=50K
48003,>50K
48004,<=50K
48005,<=50K
48006,>50K
48007,<=50K
48008,<=50K
48009,<=50K
48010,<=50K
48011,>50K
48012,<=50K
48013,<=50K
48014,<=50K
48015,<=50K
48016,>50K
48017,<=50K
48018,<=50K
48019,>50K
48020,<=50K
48021,>50K
48022,<=50K
48023,<=50K
48024,<=50K
48025,<=50K
48026,<=50K
48027,<=50K
48028,<=50K
48029,<=50K
48030,<=50K
48031,<=50K
48032,<=50K
48033,<=50K
48034,<=50K
48035,<=50K
48036,<=50K
48037,>50K
48038,>50K
48039,<=50K
48040,<=50K
48041,<=50K
48042,>50K
48043,>50K
48044,<=50K
48045,<=50K
48046,<=50K
48047,<=50K
48048,<=50K
48049,<=50K
48050,>50K
48051,<=50K
48052,<=50K
48053,<=50K
48054,<=50K
48055,<=50K
48056,<=50K
48057,>50K
48058,<=50K
48059,<=50K
48060,<=50K
48061,>50K
48062,<=50K
48063,<=50K
48064,<=50K
48065,<=50K
48066,>50K
48067,<=50K
48068,<=50K
48069,<=50K
48070,<=50K
48071,<=50K
48072,>50K
48073,<=50K
48074,>50K
48075,<=50K
48076,<=50K
48077,<=50K
48078,>50K
48079,<=50K
48080,<=50K
48081,<=50K
48082,<=50K
48083,<=50K
48084,<=50K
48085,<=50K
48086,>50K
48087,<=50K
48088,<=50K
48089,<=50K
48090,<=50K
48091,<=50K
48092,<=50K
48093,<=50K
48094,<=50K
48095,<=50K
48096,<=50K
48097,>50K
48098,<=50K
48099,<=50K
48100,>50K
48101,<=50K
48102,<=50K
48103,>50K
48104,<=50K
48105,<=50K
48106,<=50K
48107,>50K
48108,<=50K
48109,<=50K
48110,<=50K
48111,<=50K
48112,<=50K
48113,>50K
48114,<=50K
48115,<=50K
48116,<=50K
48117,<=50K
48118,<=50K
48119,<=50K
48120,<=50K
48121,<=50K
48122,<=50K
48123,<=50K
48124,<=50K
48125,<=50K
48126,<=50K
48127,<=50K
48128,<=50K
48129,<=50K
48130,>50K
48131,>50K
48132,<=50K
48133,<=50K
48134,<=50K
48135,<=50K
48136,<=50K
48137,<=50K
48138,<=50K
48139,>50K
48140,<=50K
48141,>50K
48142,>50K
48143,<=50K
48144,>50K
48145,<=50K
48146,<=50K
48147,>50K
48148,<=50K
48149,>50K
48150,<=50K
48151,<=50K
48152,<=50K
48153,<=50K
48154,<=50K
48155,<=50K
48156,>50K
48157,<=50K
48158,<=50K
48159,<=50K
48160,<=50K
48161,<=50K
48162,<=50K
48163,>50K
48164,<=50K
48165,<=50K
48166,<=50K
48167,<=50K
48168,>50K
48169,<=50K
48170,<=50K
48171,<=50K
48172,>50K
48173,>50K
48174,>50K
48175,<=50K
48176,<=50K
48177,<=50K
48178,<=50K
48179,<=50K
48180,<=50K
48181,<=50K
48182,<=50K
48183,<=50K
48184,<=50K
48185,<=50K
48186,<=50K
48187,<=50K
48188,<=50K
48189,<=50K
48190,<=50K
48191,<=50K
48192,>50K
48193,<=50K
48194,<=50K
48195,>50K
48196,<=50K
48197,<=50K
48198,<=50K
48199,<=50K
48200,<=50K
48201,<=50K
48202,<=50K
48203,<=50K
48204,<=50K
48205,<=50K
48206,<=50K
48207,<=50K
48208,<=50K
48209,>50K
48210,>50K
48211,<=50K
48212,<=50K
48213,>50K
48214,<=50K
48215,<=50K
48216,<=50K
48217,<=50K
48218,<=50K
48219,<=50K
48220,<=50K
48221,<=50K
48222,<=50K
48223,>50K
48224,>50K
48225,<=50K
48226,<=50K
48227,<=50K
48228,<=50K
48229,<=50K
48230,<=50K
48231,<=50K
48232,<=50K
48233,<=50K
48234,<=50K
48235,<=50K
48236,>50K
48237,<=50K
48238,<=50K
48239,<=50K
48240,<=50K
48241,<=50K
48242,<=50K
48243,<=50K
48244,<=50K
48245,<=50K
48246,<=50K
48247,<=50K
48248,<=50K
48249,<=50K
48250,<=50K
48251,<=50K
48252,>50K
48253,<=50K
48254,>50K
48255,<=50K
48256,<=50K
48257,<=50K
48258,<=50K
48259,<=50K
48260,<=50K
48261,<=50K
48262,<=50K
48263,<=50K
48264,<=50K
48265,<=50K
48266,<=50K
48267,>50K
48268,<=50K
48269,<=50K
48270,<=50K
48271,<=50K
48272,<=50K
48273,<=50K
48274,<=50K
48275,>50K
48276,<=50K
48277,<=50K
48278,<=50K
48279,<=50K
48280,<=50K
48281,<=50K
48282,<=50K
48283,<=50K
48284,<=50K
48285,<=50K
48286,<=50K
48287,>50K
48288,<=50K
48289,<=50K
48290,>50K
48291,>50K
48292,<=50K
48293,<=50K
48294,<=50K
48295,<=50K
48296,<=50K
48297,<=50K
48298,>50K
48299,<=50K
48300,<=50K
48301,<=50K
48302,<=50K
48303,>50K
48304,<=50K
48305,<=50K
48306,<=50K
48307,<=50K
48308,<=50K
48309,<=50K
48310,<=50K
48311,>50K
48312,<=50K
48313,<=50K
48314,<=50K
48315,<=50K
48316,<=50K
48317,<=50K
48318,<=50K
48319,<=50K
48320,<=50K
48321,<=50K
48322,<=50K
48323,<=50K
48324,<=50K
48325,>50K
48326,<=50K
48327,<=50K
48328,<=50K
48329,<=50K
48330,<=50K
48331,>50K
48332,<=50K
48333,<=50K
48334,<=50K
48335,>50K
48336,<=50K
48337,<=50K
48338,<=50K
48339,<=50K
48340,<=50K
48341,<=50K
48342,<=50K
48343,<=50K
48344,<=50K
48345,<=50K
48346,<=50K
48347,<=50K
48348,<=50K
48349,>50K
48350,<=50K
48351,<=50K
48352,<=50K
48353,>50K
48354,<=50K
48355,<=50K
48356,<=50K
48357,<=50K
48358,<=50K
48359,<=50K
48360,<=50K
48361,<=50K
48362,<=50K
48363,<=50K
48364,<=50K
48365,<=50K
48366,<=50K
48367,<=50K
48368,<=50K
48369,>50K
48370,>50K
48371,<=50K
48372,<=50K
48373,<=50K
48374,<=50K
48375,>50K
48376,<=50K
48377,<=50K
48378,<=50K
48379,<=50K
48380,<=50K
48381,<=50K
48382,<=50K
48383,<=50K
48384,<=50K
48385,<=50K
48386,<=50K
48387,<=50K
48388,<=50K
48389,<=50K
48390,<=50K
48391,<=50K
48392,<=50K
48393,<=50K
48394,<=50K
48395,<=50K
48396,<=50K
48397,<=50K
48398,<=50K
48399,<=50K
48400,<=50K
48401,<=50K
48402,>50K
48403,<=50K
48404,<=50K
48405,<=50K
48406,<=50K
48407,<=50K
48408,<=50K
48409,<=50K
48410,<=50K
48411,<=50K
48412,<=50K
48413,<=50K
48414,<=50K
48415,<=50K
48416,<=50K
48417,>50K
48418,<=50K
48419,<=50K
48420,<=50K
48421,<=50K
48422,<=50K
48423,<=50K
48424,<=50K
48425,<=50K
48426,<=50K
48427,<=50K
48428,<=50K
48429,>50K
48430,<=50K
48431,<=50K
48432,<=50K
48433,>50K
48434,<=50K
48435,>50K
48436,>50K
48437,<=50K
48438,<=50K
48439,<=50K
48440,<=50K
48441,<=50K
48442,<=50K
48443,<=50K
48444,<=50K
48445,<=50K
48446,<=50K
48447,>50K
48448,<=50K
48449,>50K
48450,<=50K
48451,<=50K
48452,<=50K
48453,<=50K
48454,<=50K
48455,<=50K
48456,<=50K
48457,<=50K
48458,>50K
48459,<=50K
48460,<=50K
48461,<=50K
48462,<=50K
48463,<=50K
48464,<=50K
48465,<=50K
48466,<=50K
48467,<=50K
48468,<=50K
48469,<=50K
48470,<=50K
48471,>50K
48472,>50K
48473,<=50K
48474,<=50K
48475,<=50K
48476,<=50K
48477,<=50K
48478,<=50K
48479,>50K
48480,<=50K
48481,<=50K
48482,<=50K
48483,<=50K
48484,<=50K
48485,<=50K
48486,<=50K
48487,<=50K
48488,>50K
48489,<=50K
48490,<=50K
48491,<=50K
48492,<=50K
48493,>50K
48494,<=50K
48495,<=50K
48496,<=50K
48497,<=50K
48498,<=50K
48499,<=50K
48500,<=50K
48501,<=50K
48502,<=50K
48503,<=50K
48504,>50K
48505,<=50K
48506,<=50K
48507,<=50K
48508,<=50K
48509,<=50K
48510,<=50K
48511,<=50K
48512,<=50K
48513,<=50K
48514,<=50K
48515,>50K
48516,<=50K
48517,>50K
48518,>50K
48519,<=50K
48520,<=50K
48521,<=50K
48522,<=50K
48523,<=50K
48524,<=50K
48525,<=50K
48526,<=50K
48527,<=50K
48528,<=50K
48529,<=50K
48530,<=50K
48531,<=50K
48532,<=50K
48533,<=50K
48534,<=50K
48535,<=50K
48536,<=50K
48537,<=50K
48538,<=50K
48539,<=50K
48540,<=50K
48541,>50K
48542,<=50K
48543,<=50K
48544,>50K
48545,<=50K
48546,<=50K
48547,>50K
48548,<=50K
48549,<=50K
48550,<=50K
48551,>50K
48552,<=50K
48553,<=50K
48554,<=50K
48555,<=50K
48556,<=50K
48557,<=50K
48558,>50K
48559,<=50K
48560,>50K
48561,>50K
48562,<=50K
48563,<=50K
48564,<=50K
48565,<=50K
48566,<=50K
48567,<=50K
48568,<=50K
48569,<=50K
48570,>50K
48571,>50K
48572,<=50K
48573,<=50K
48574,<=50K
48575,<=50K
48576,<=50K
48577,<=50K
48578,<=50K
48579,<=50K
48580,<=50K
48581,<=50K
48582,<=50K
48583,<=50K
48584,<=50K
48585,>50K
48586,<=50K
48587,<=50K
